fsq_id,fsq_name,cat_id,cat_name,lat,lon,address
509706bde4b07ba8c75e3f4d,CLB Bóng Đá Cây Sộp,10051,Stadium,10.8504,106.631229,"1/96B, Nguyễn Văn Quá"
5291abf6498ef0a965b7147a,Huynh De Soccer Stadium,10051,Stadium,10.731706,106.727148,
93bf0190b2f1486e8c2436b4,Trà Sữa 60s - Nguyễn Văn Thành,13032,"Cafes, Coffee, and Tea Houses",11.184084,106.720659,"14 Nguyễn Văn Thành, Ấp 3, Tân Bình, Bình Dương"
4f40e83ce4b0d395c7c8e6da,Bánh canh Hoàng Minh III,13379,Vietnamese Restaurant,11.042865,106.343761,
c55554898a7c483ca6b1ba3b,Hoàng Long Giang,17028,Construction Supplies Store,10.973113,106.879552,"269 Tổ 25, Ấp Thới Hòa, Trảng Bom, Đồng Nai"
504de716e4b011fb61b5d458,Cây Xoài - Quán Ăn Gia Đình,13072,Asian Restaurant,10.353529,107.079312,"67 Yên Bái, Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
22ce8b57203f4e22adc1a5e9,"Yến Oanh - Cơm Tấm, Bún Thịt Nướng & Bún Riêu",13049,Diner,10.94184,106.961511,"294 Bắc Hòa, Trảng Bom, Đồng Nai"
4ffa1beee4b045d12f74cc89,Phượng Beauty Salon,11061,Health and Beauty Service,10.738049,106.658044,Đường Số 6 C/c Bùi Minh Trực (Bông Sao)
561eeaf5498e5c15ea2311b6,Bánh cuốn nóng Thanh Tuyền,13379,Vietnamese Restaurant,10.67893,106.75044,
50d595c8e4b0afbc11201575,Tỷ-Hair salon,11061,Health and Beauty Service,10.362803,106.676555,So 25 (Tran Hung Dao)
4fd191dfe4b008742719bc31,Hai Long Vuong,13379,Vietnamese Restaurant,10.919258,106.602507,Cau Xang
500e871de4b0bceb1a9f5699,Bánh Bao Thọ Phát - Nguyễn Tri Phương,13002,Bakery,10.753045,106.669621,"78 Nguyễn Tri Phương, Thành phố Hồ Chí Minh, Ho Chi Minh City"
4e4ce55dd164e69742d0db62,Quan nhau Do Phat,13000,Dining and Drinking,10.920312,106.710654,
47ef34d272a447f90e2be657,Cửa Hàng Phụ Tùng Xe Máy Điểm,11009,Automotive Service,10.971633,106.480286,"844 Ấp Phước Hưng, Quốc Lộ 22, Hồ Chí Minh"
6054aa06368052081acb412f,Đồ Gia Dụng Xanh,17139,Warehouse / Wholesale Store,11.100525,106.68934,"Số 35, Đường D6, Hòa Lợi, Thủ Dầu Một, Tỉnh Bình Dương"
5558566a498e23395c5d6140,Tre Việt,16043,River,10.740593,106.790476,
53ddd1e5498e81514cfbdf32,Cung Nam Coffee & Tea - Lương Văn Nho,13034,Café,10.9629,106.835879,"5 Lương Văn Nho (Phường Tân Phong), Biên Hòa, Đồng Nai"
4ff823b8e4b054fbaaca329d,Giữa Sông,16043,River,10.756428,106.78975,Tỉnh Đồng Nai
503b8208e4b0b7a03cab2880,Lan Rừng Seaside Cafe,13034,Café,10.3269,107.080643,"Lan Rừng resort, bãi Dứa"
4e3e5466fa76455375c437b9,Bánh canh Sáu Liên II,13000,Dining and Drinking,11.034048,106.362985,"Bời Lời, Trảng Bàng, Tỉnh Tây Ninh"
5815d2b038fa1979d6ad73ad,Terra Mart,17069,Grocery Store / Supermarket,10.705693,106.64373,"Terra Rosa, đường số 7, KDC 13E, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Ho Chi Minh City"
5b48ab78c9a5170039acca4d,Phố Nướng Xiên Que,13379,Vietnamese Restaurant,10.833936,106.937014,"Long Thành, Tỉnh Đồng Nai"
4f4082b2e4b0c80f83abd945,The Gioi Di Dong,17026,Mobile Phone Store,10.782536,106.627005,351 Cau Giay
5ccd8fcf947c05002c3cf4fe,Hutong Hotpot Paradise,13196,Hotpot Restaurant,10.743009,106.612404,Ho Chi Minh City
5175535e498e0949d188cf23,Cơm Tấm Đêm,13054,Food Truck,10.877064,106.531222,Nguyễn Ảnh Thủ
4f5c2e27e4b0a3bd2354e393,Blue Moon,17098,Music Store,10.891331,106.613402,
eb90ff4f066f4777a1abcfd8,Nhà Thuốc Ngọc Sơn - Quận 8,17035,Drugstore,10.704356,106.627588,"3325A, Ba Tơ, Hồ Chí Minh"
50668382e4b02e9a8374bcb7,Huy Long Cafe,13034,Café,10.719423,106.701916,"1 Biệt Thự Ngân Long, Nguyễn Hữu Thọ, Nhà Bè, Hồ Chí Minh"
509bdd95e4b0e8d7a6d7cba8,Aladin Karaoke,13015,Karaoke Bar,10.752703,106.616419,
276956901ac148eb132dbb85,Boon Lagi - Hải Sản Tươi Sống,13049,Diner,10.855066,106.935396,"Phùng Hưng, Long Thành, Đồng Nai"
52a671aa11d2ee76fe192df8,Trung Tâm Thương Mại Green Square,17033,Department Store,10.888791,106.775967,
bebdc50e0cdd451378eac624,Bánh Mì Minh Đạt,13382,Snack Place,10.376349,106.365976,"534 Hùng Vương, Tiền Giang"
5315d1d5498e58a04d4ef666,Nguyễn Coffee - D.I.Y,13035,Coffee Shop,10.871906,106.59839,"28/7D Song Hành QL 22, Hóc Môn, Hồ Chí Minh"
50800b95e4b07e189b014c50,Cafe Goc Pho,13034,Café,10.986004,106.678932,
b6b330d20b674c09e2a3bdd1,Kovina Fashion Co. Ltd,11000,Business and Professional Services,11.048165,106.369555,"Trang Bang Industrial Park, Tây Ninh"
4cea47def3bda14342cec4e4,Cafe Mimosa,13034,Café,10.767771,106.643382,"312 Lạc Long Quân, Quận 11, Ho Chi Minh City"
4ce0bfe8825e721e273c7845,Carrot Restaurant,13072,Asian Restaurant,10.386947,106.920341,"Thạnh Thới, Ho Chi Minh City"
61e6b68ddd790b215a52008f,"Điện Máy Xanh Huỳnh Tấn Phát, Quận 7",17025,Electronics Store,10.737277,106.730572,"Thành phố Hồ Chí Minh, Ho Chi Minh City"
62ac8d00a6253e36088c64b1,Quảng trường cột cờ bãi sau,16003,Beach,10.334339,107.090274,"Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
30e8ce2dc1ec4b7d29c086de,Hủ Tiếu - Cháo Lòng 3 Toàn - Tỉnh Lộ 879C,13049,Diner,10.404187,106.45053,"Tỉnh lộ 879C, Ấp Hưng Ngãi, Chợ Gạo, Tiền Giang"
592f1db36fa81f64eb9255ae,Viễn Thông A 1081 Hậu Giang,17026,Mobile Phone Store,10.74535,106.624055,"1081 Hậu Giang, Thành phố Hồ Chí Minh, Ho Chi Minh City"
41db283973d5409d54ad087c,Một Thành Viên Bao Bì Phương Anh,11163,"Shipping, Freight, and Material Transportation Service",10.941342,106.402226,"Lô 01-LE1, Đường Số 7, Khu Công Nghiệp Xuyên Á, Long An"
4f609260e4b0f16f28d074d8,Quán Bảo Ốc,13338,Seafood Restaurant,10.359202,106.675327,"8, Trương Định, P1, Tiền Giang"
5cb05686fb8e59002c2f2616,Highlands Coffee,13032,"Cafes, Coffee, and Tea Houses",10.842316,106.638778,"Thành phố Hồ Chí Minh, Ho Chi Minh City"
e10756da5abd4205194550b5,Nguyên Hải,11028,Construction,10.631422,106.49477,"Số 24C Nguyễn Trung Trực, Bến Lức, Long An"
5017cf61e4b01b274ecee6b4,Gió Tây - Lẫu Ba Ba,13072,Asian Restaurant,10.363148,106.340914,"Đoàn Thị Nghiệp (Lý Thường Kiệt), Mỹ Tho, Tỉnh Tiền Giang"
e3643c603b794216db8a44c3,Tâm Phước Thành,13049,Diner,10.972386,106.868223,"18/14 A, Khu phố 2, Biên Hòa, Đồng Nai"
53128182614541bfa12bff26,Thành Đạt - Bánh Canh Cua Cà Mau,13049,Diner,10.351746,106.347608,"114/6 Lê Thị Hồng Gấm, Tiền Giang"
9792da31a982460856178a3a,Nhà Thuốc Hoàng Anh,17035,Drugstore,10.74013,106.547651,"B5/6C Ấp 2 Trần Đại Nghĩa, Bình Chánh, Hồ Chí Minh"
0738eaef44ce4ae408c9df0f,Làng Nướng Về Đêm - Quán Ăn Gia Đình,13049,Diner,11.126623,106.321259,"Tỉnh Lộ 782, Gò Dầu, Tây Ninh"
51567046e4b0210cccf35cc8,Yamaha Long Thanh Đạt PVH,17119,Bicycle Store,10.846213,106.591677,
cafec2421dfa4fb4843d2934,Quán Ăn Chay Số 18,13049,Diner,10.538279,106.419651,"18 Nguyễn Thái Bình, Long An"
2ce6f8cb2590418cb3d4491c,Đầu Tư Phát Triển Công Nghiệp Thương Mại Củ Chi,11000,Business and Professional Services,10.960244,106.481753,"Khu Công Nghiệp Tây Bắc - Củ Chi, Đường D3,ấp Bàu Tre 2, Củ Chi, TP. Hồ Chí Minh"
52a3cba1498eef82d93ab302,Legend Garden,13034,Café,10.849145,106.679508,"Nguyễn , P.6, Gò Vấp"
57467fbb498e70938cba976c,Cơm Niêu Việt Nam,13000,Dining and Drinking,10.940224,106.86775,Đồng Nai
8b5a3810704a42927a8f91a2,Bánh Tráng Bảo Ngọc,13382,Snack Place,10.888911,106.596129,"Lý Nam Đế, Lòng Chợ Hóc Môn, Hóc Môn, TP. Hồ Chí Minh"
ef914744bb5245e282529b1a,Trường Trung Học Cơ Sở Long Hòa,12059,High School,10.391463,106.909754,"Ấp Long Thạnh, Đường Duyên Hải, Cần Giờ, Hồ Chí Minh"
ce434cd0d25e48c54c6b9f5a,Trường Trung Học Cơ Sở Nguyễn Văn Xơ,12059,High School,10.997546,106.407091,"Ấp Tháp, Đường Đoàn Minh Triết, Hồ Chí Minh"
f1a546666cbc4971f0bc7995,Việt Hàn - Hệ Thống Buffet BBQ,13030,Buffet,10.931799,106.748689,"Thửa 118A/A1, KP. Chiêu Liêu, Bình Dương"
6a990bf340784d69888d9dac,Phương Cafe,13035,Coffee Shop,10.955793,106.818634,"1670 Nguyễn Ái Quốc, Biên Hòa, Đồng Nai"
5685753f498e9a707993c585,Maltbar,13003,Bar,10.775229,106.704912,
32d9a9eb5c1d42b63056e87a,Cửa Hàng Trang Trí Nội Thất Đông Á,17000,Retail,10.764244,106.56546,"1 A23, Tỉnh lộ 10, Hồ Chí Minh"
5dad3ccf988653000820dbbf,Milano coffee,13034,Café,10.721139,106.956235,"Nhơn Trạch, Tỉnh Đồng Nai"
29a835bfd2de407f4714bb74,Neo Thuyền - Vựa Hải Sản,13049,Diner,10.386737,107.061624,"330 Trần Phú, Bà Rịa - Vũng Tàu"
4e656ff71f6ef7d07bfda011,Cafe Net Xua,13035,Coffee Shop,10.75252,106.59031,"Tan Son Nhi, Tan Phu, Thành phố Hồ Chí Minh, Ho Chi Minh City"
cf96a9152b184269622be52a,Một Thành Viên Gạch Tuynel Phước Hòa,17028,Construction Supplies Store,11.234789,106.735258,"ấp Đồng Chinh, Phú Giáo, Bình Dương"
ca0d699669fa4f74f6413e1a,Trạm Y Tế Phường Phú Mỹ,15016,Medical Center,10.720025,106.822012,"0, Huỳnh Văn Lũy, Bình Dương"
b110973fe215433f725eaf88,Chế Biến Nông Sản Thực Phẩm Xuất Khẩu Tân An,11002,Agriculture and Forestry Service,10.541969,106.36278,"Khu Công Nghiệp Lợi Bình Nhơn, Lô 2, Đường 2, Tân An, Long An"
7257b213f32640417dedfb0b,Khô Bò Phúc Nguyên - Giao Hàng Tận Nơi,13382,Snack Place,10.572726,107.077661,"Giao Hàng Tận Nơi, Tân Thành, Bà Rịa - Vũng Tàu"
4ff8263ee4b0208918e1df5d,Quán Hai Quang,13049,Diner,10.724903,106.652962,
0e9dd482f5244c98da11cdc4,Quán Cô Ba - Bánh Cuốn & Bò Beefsteak,13049,Diner,10.723813,106.8354,"Ấp Thị Cầu, Nhơn Trạch, Đồng Nai"
4e9971150aaf0a73a1d75e2c,Rome Palace Restaurent,13065,Restaurant,10.842364,106.768385,"6 Le Quy Don, Thành phố Hồ Chí Minh, Ho Chi Minh City"
5089df21e4b019412b3d2cc5,Tiệm Sửa Xe Hải,17119,Bicycle Store,10.839871,106.675219,"43, Lê Hoàng Phái, Thành phố Hồ Chí Minh, Ho Chi Minh City"
4e1685b81495f6691bf3a3d2,Cay Dua Restaurant,13379,Vietnamese Restaurant,10.464389,107.091384,"Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
4ebf7dbb9911a2ec5bdc8eaa,Savonre,13002,Bakery,10.721851,106.712306,
50e24125e4b0a36659a9c73a,Romance Cafe,13034,Café,10.598665,107.054079,"Phu My, Tan Thanh"
558e9e82498eb105d8b8b6f3,Quán Ngói,13379,Vietnamese Restaurant,10.89013,106.773961,"Khu Phố B, Đại Lộ Bình Dương, Thuận An, Tỉnh Bình Dương"
f8dad4464eb74b89fe705910,Quán Phố Tàu Hủ - Nguyễn Thị Định,13049,Diner,10.774487,106.769053,"694 Nguyễn Thị Định, Quận 2, Hồ Chí Minh"
51bd2750498e0abf9fa85a66,Beer Garden,13379,Vietnamese Restaurant,10.721441,106.713451,
168c7a7d33ee4e54517b5325,Cháo Cua Đồng 2 Cường - Quốc Lộ 50,13049,Diner,10.353706,106.399097,"835 Quốc lộ 50, Ấp Phong Thuận, Tiền Giang"
88b347717a514cfecf7d0a30,Tiệm Sửa Xe Thuận,11009,Automotive Service,10.900298,106.629392,"323, Đặng Thúc Vịnh, Hồ Chí Minh"
54731449498eab44b52f4478,Sườn Cây Nướng & Beer - Phan Đăng Lưu,13006,Beer Bar,10.802195,106.683562,"128C Phan Đăng Lưu, Phú Nhuận, Hồ Chí Minh"
e328a0e5735d477d836c868b,Nhà Thuốc Hải Đăng - Nguyễn Duy Trinh,15000,Health and Medicine,10.806012,106.821443,"1488 Nguyễn Duy Trinh, Quận 9, Hồ Chí Minh"
7d6ee5cfb5a34907ebb6cb2f,Bá Bửu - Hủ Tiếu Mì & Giải Khát,13049,Diner,10.977552,106.652337,"198 Lý Thường Kiệt, Bình Dương"
802c4deda90f4a7ceee4bae0,Ủy Ban Nhân Dân Xã Thạnh Phước,12064,Government Building,10.996656,106.766471,"Ấp Cây Da, Tân Uyên, Bình Dương"
59aa68e50d2be74acd65788f,Đường Tàu Quán,13065,Restaurant,10.961737,106.843285,"4/1 Dương Tử Giang, Biên Hòa, Tỉnh Đồng Nai"
d41826b4264d4e3d9670d218,Ngân Hàng TMCP Sài Gòn Thương Tín,11045,Bank,10.404179,106.958912,"199/3, Duyên Hải, Ấp Miễu Ba, Thị Trấn Cần Thạnh, Hồ Chí Minh"
4e7577c2b61c22c63833a94e,Cô Dâu Restaurant,13379,Vietnamese Restaurant,10.960008,106.790933,"Huỳnh Văn Nghệ, Bửu Long (Bien Hoa), Đồng Nai"
89ddca2442604209c04ec7bd,Nhà Hàng Quỳnh Như,13065,Restaurant,10.979374,106.725305,"2/3, Ấp Bình Phú, Bình Dương"
4e7b1b8945dd96f1c3807bc6,Ốc Nốc Quán,13049,Diner,10.346884,107.084336,"105 Nam Kỳ Khởi Nghĩa, Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
da554c3c2f154a3a1096e52a,Trà Sữa & Xiên Que - Quốc Lộ 51,13000,Dining and Drinking,10.598533,107.054366,"242 Quốc Lộ 51, Tân Thành, Bà Rịa - Vũng Tàu"
5428dc44b7f04e21bbd2fff7,Lover Cupcakes - Nguyễn Thái Bình,13002,Bakery,10.538279,106.419651,"93 Nguyễn Thái Bình, Long An"
3171b6ebc98a4c0e0b3c6598,Cơ Sở Anh Thông,11028,Construction,10.716414,106.584603,"B1/2B, Hưng Nhơn, Ấp 2, Bình Chánh, TP. Hồ Chí Minh"
546eb311f9534f1a9065615f,Ngọc Tấn - Vịt Cỏ Vân Đình,13049,Diner,11.071372,106.695837,"Tạo Lực 5, Bình Dương"
4f586bf2260f41d49d62059c,Phở Phi An,13049,Diner,10.634028,106.497841,"276 Quốc Lộ 1A, Bến Lức, Long An"
4939c0bc1a75424c694b9dbf,Nhà Thuốc Tây Số 56 - Lã Xuân Oai,17035,Drugstore,10.822192,106.808597,"1/22 Lã Xuân Oai, Quận 9, Hồ Chí Minh"
4e6da281c65b18875f73124d,Banh canh Trang Bang Phuong Dung,13379,Vietnamese Restaurant,10.917558,106.563904,duoi chan cau An Ha - Cu Chi
3b6ae81a5b9c4afb8ef01099,Một Thành Viên Vận Tải Khoa Yến,11163,"Shipping, Freight, and Material Transportation Service",11.159815,106.447366,"Số 11, Đường DT 744, Tổ 2, Ấp Bưng Còng, Dầu Tiếng, Bình Dương"
13be77880bc04dfa22c130b0,Lẩu Nhã,13049,Diner,10.376749,106.343943,"Khu Phố 5, Mỹ Tho, Tiền Giang"
4ea3f7c9b8f7e4911f41c1ee,Banh Canh Hong Loc,13379,Vietnamese Restaurant,10.863546,106.758428,"Le Van Viet, Ho Chi Minh City"
6b0f0a1358b44729d1d303bf,Khoai Lang Lắc - Hội Nghĩa,13382,Snack Place,11.106647,106.761202,"385 Tỉnh Lộ 747, Ấp 2, Bình Dương"
f0329115e2a146c8c43476ac,"Dung - Phở, Bún Bò & Bò Kho",13049,Diner,10.667165,106.457496,"Ấp 3, Bến Lức, Long An"
bb24173e239749ec93ad3306,Ngân Hàng TMCP Công Thương Việt Nam - PGD Chợ Sặt,11045,Bank,10.967406,106.888777,"A1, Quốc Lộ 1"
51b336fe498ee782ed5d0e1a,Tuyet Mai,13049,Diner,10.340465,107.079615,
feb2e73dde954aa4d43aeaa7,Đại Lý Bưu Điện Trần Phú,17028,Construction Supplies Store,10.372167,107.072027,"K1 - K2, Nguyễn Ái Quốc, Bà Rịa - Vũng Tàu"
4ebb3e802c5bf3fb88e9e8aa,Cà phê Phố Xanh,13034,Café,10.894078,106.766796,
4e51e559b0fb088f3c3d730c,Phú Vinh restaurant,13072,Asian Restaurant,10.347462,107.075324,"Vũng Tàu, Bà Rịa - Vũng Tàu"
4f9bfe1be4b06091687e43dc,Nhà Hàng Chay Yesterday's,13377,Vegan and Vegetarian Restaurant,10.543588,106.396396,"QL 62, Long An"
5a3513165d891b1944abe0ba,Starbucks (Starbucks Crescent Residence 1),13035,Coffee Shop,10.727934,106.719017,"CR1-02 Cresent Residence 1, 103 Tôn Dật Tiên, Tân Phú, Ho Chi Minh City"
88211370aa7049f9d358f4d3,Phòng Chẩn Trị Đông Y Phụ Tử Đường,17035,Drugstore,10.972632,106.714513,"8/21, Đường Thủ Khoa Huân, Ấp Bình Phú, Bình Dương"
f27c1fd95bcc427778189ea2,Hương Ký - Cơm Chiên 18 Món,13049,Diner,10.956273,106.792611,"13/3 Huỳnh Văn Nghệ, Đồng Nai"
5aab6159f5e9d76525fba065,TaiYo Sushi Restaurant,13276,Sushi Restaurant,10.973688,106.665347,"164 Ngô Gia Tự, Thủ Dầu Một, Tỉnh Bình Dương"
52563a21498e448a6512312d,Nhà Hàng Hải Vị,13379,Vietnamese Restaurant,10.74086,106.735277,"Trần Trọng Cung, Thành phố Hồ Chí Minh, Ho Chi Minh City"
50c7026ae4b04091fa242a4c,Tau Hu HAT,13034,Café,10.846306,106.770141,"53 Thống Nhất, Kp3, Thủ Đức, TP. Hồ Chí Minh"
58ff74b916ef67497e01d38e,An Bình,11045,Bank,10.715081,106.700511,Ho Chi Minh City
9aaf503852aa4959e5d2019d,Trạm Dừng Chân Thanh Long 1,13049,Diner,10.665734,107.033329,"Quốc lộ 51, Phước Thái, Long Thành, Đồng Nai"
5f1717856f36436675bab001,"Pet Vietnam Plastic Co., Ltd",11141,Plastics Supplier,10.959452,106.481781,Tan An Hoi Ward
62ae9d46fc3a4c6647d13390,Diamond Việt Nam,17048,Shoe Store,11.127897,106.600012,"Khu Công Nghiệp Mỹ Phước, Đường N6, Bến Cát, Bình Dương"
d9e6a04892ff45a1790684e7,Quán Hải Sản Dũng Thắm,13049,Diner,11.040244,106.346677,"Xuyên Á, Trảng Bàng, Tây Ninh"
4f4a4e864d2247f79d7f26bb,Hors Tsung Enterprise Co. Ltd,17139,Warehouse / Wholesale Store,10.991732,106.721507,"8 DT 743 St., Binh Phu Hamlet, Thuận An, Bình Dương"
4f8e2857e4b007514cb68246,Nghĩa Trang Thành Phố - Củ Chi,12003,Cemetery,11.010377,106.541418,
958283757936427481cbb4f6,Bánh Bèo Tí Tèo,13382,Snack Place,10.789872,106.952717,"Lê Thánh Tông, Long Thành, Đồng Nai"
52ac724311d2a9bf4c2b0d38,Hutiumi Cafe,13034,Café,10.852756,106.667705,"778/49 Thống Nhất, Gò Vấp"
5209e38211d2cd078b0b9159,FamilyMart RIVERSIDE,17029,Convenience Store,10.720276,106.726744,
1c135f9d421f459734ef1f4c,Super Phosphate Co,11002,Agriculture and Forestry Service,10.7889,106.9506,
51527899e4b06ece27d1dbe6,Long Monaco @ Green Square,13065,Restaurant,10.903289,106.79361,"TTTM Green Square - Đông Hòa, Dĩ An, Tỉnh Bình Dương"
58d0bf6515fb433bd0b34651,De NAM Coffee,13035,Coffee Shop,10.648117,106.731075,
4c4190d05faf76b0c6714820,Mi Sui Cao Thien Thien,13099,Chinese Restaurant,10.758086,106.652742,"Ha Ton Quyen, Thành phố Hồ Chí Minh, Ho Chi Minh City"
5389ce12498e2d6da8826f2c,Partea - English Tearoom,13034,Café,10.774029,106.704231,"Tầng 4, 42 Nguyễn Huệ, Quận 1, Hồ Chí Minh"
bbb7214786a644d0b8798f5b,Five Star Chicken - Trung An,13049,Diner,10.987857,106.593864,"161 Trung An, Ấp Chợ, Củ Chi, TP. Hồ Chí Minh"
501c6e11e4b0b87f22d97f29,AB Cafe,13034,Café,10.358471,106.675354,"Trương định, Gò Công, Tỉnh Tiền Giang"
52a3f945498e1b61765be642,Tokyo Deli Truong Son,13263,Japanese Restaurant,10.807198,106.664597,Trường Sơn
5c298768d905160026de4224,Satra Food,11056,Food and Beverage Service,10.790899,106.78923,"Nguyen Duy Trinh (Phu Huu) (Vo Chi Cong), Ho Chi Minh City"
4e5d2fceb0fbc0acda3daa5d,Bánh Mì Cá,13054,Food Truck,10.850972,106.668642,Ho Chi Minh City
4e6b537845ddadf2d0da56b8,Nhà Hàng Tano,13065,Restaurant,10.859042,106.612346,"17/4 Đường Cống Nước, Hóc Môn, TP. Hồ Chí Minh"
4d78c23d71a68cfaa0490a86,Cây Sứ Quán Phong Cua,13049,Diner,10.820745,106.72722,"1019A Bình Quới, Bình Thạnh, Ho Chi Minh City"
c5a65c41702e46713888245e,Cơm Tấm Ngọc Sang,13049,Diner,10.62837,106.494352,"171 Phan Văn Mãng, T.T Bến Lức, Bến Lức, Long An"
5d6741a2caaaa8000841dbcd,Little HaNoi Egg Coffee Le Lai,13035,Coffee Shop,10.766042,106.691302,"Thành phố Hồ Chí Minh, Ho Chi Minh City"
5c89d5c35d891b002c407a82,Ashley HomeStore,17082,Furniture and Home Store,10.77157,106.723773,"Thành phố Hồ Chí Minh, Ho Chi Minh City"
0bf8171199e44e4d56dbecc7,Ngân Hàng TMCP Đại Á,11045,Bank,10.778275,106.944641,"Quốc Lộ 51A, Tổ 5, Khu Phước Thuận, Thị Trấn, Long Thành, Đồng Nai"
4e9429a8775b564ca304beea,Siêu Thị Mini,17029,Convenience Store,10.808474,106.606515,"chung cư Gia Phú, Số, Thành phố Hồ Chí Minh, Ho Chi Minh City"
70acac05a1a0482b81eb851d,ATM Ngân Hàng Phương Nam - Khu Công Nghiệp Tam Phước,11044,ATM,10.865907,106.938904,"Khu Công Nghiệp Tam Phước, Đồng Nai"
9708ea4108574e814bca5e29,DNTN Kim Huê,17045,Jewelry Store,11.150149,106.591612,"93-94 đường Cầu Đò, Bình Dương"
1f13f50e9d834dc1aa4de28d,Phố Lẩu Nướng,13049,Diner,10.898993,106.890895,"375B Bùi Văn Hòa, Đồng Nai"
58b148c1b38b3238f8f3d4bc,Khoa Apple&BlackBerry Stores,17026,Mobile Phone Store,10.893148,106.625592,Ấp 6 Đông Thạnh Hóc Môn
b6c8a2fd19fc49dfa25ec710,Trung Nguyên E-Coffee - 127 Tỉnh Lộ 15,17043,Clothing Store,10.983136,106.576894,"127 Tỉnh Lộ 15, Củ Chi, Hồ Chí Minh"
51d11e1b498e6d35ad309282,Cafe 46,13034,Café,10.586801,107.060002,Đối diện kcn Phú Mỹ
4fd6c2d6e4b03d972321ea77,Kho Hotdeal,11165,Storage Facility,10.772902,106.624747,"294 Hoà Bình, Tân Phú"
4f5f4e34e4b0e506033c3992,banh xeo Trung Chanh,13049,Diner,10.858784,106.608342,
e2978959bc354d2516e894cc,Shop Mỹ Phẩm Tuyết Vân,17030,Cosmetics Store,10.955596,106.530994,"224, Hương Lộ 2, Củ Chi, Hồ Chí Minh"
4ed12df630f81894af40620d,Cho Ca Dem - Hiep Hoa,17054,Flea Market,10.914896,106.317186,Long An
4f2e59d1e4b0a2ac57a7ee94,Dũng Sài Gòn Hair Salon,11061,Health and Beauty Service,10.974086,106.679128,65 Yersin
6315599de2a202346ecccdef,Rửa Xe Quốc Thắng,11000,Business and Professional Services,10.693854,106.655255,"1711 QL 50, Ấp 4 Xã Phong Phú (Rửa Xe Quốc Thắng , Đại Lý K+), Ho Chi Minh City"
50e11e25e4b01e17f377fe12,Tuyết Vân Restaurant,13338,Seafood Restaurant,10.341189,107.078493,
f3ebe84d17764bc10eba85a9,Nhà Vườn Long Phước,19055,Travel Agency,10.820072,106.871915,"327 Đường Số 5, Khu Phố Lân Ngoài, Quận 9, Hồ Chí Minh"
f450a96c9bbd4a92bbcf2481,Nam Binh Co. Ltd,17082,Furniture and Home Store,11.037515,106.355218,"An Hoi Hamlet, Tây Ninh"
5a9ce52e1de76524eaaabb5c,Ubase Design Center,11030,Design Studio,10.883741,106.63371,Ho Chi Minh City
939ada5f2d5849daba70f1fc,Khu Du Lịch Sinh Thái Cao Minh - Đồng Nai,10001,Amusement Park,11.032015,107.020672,"547 Ấp 2, Vĩnh Cửu, Đồng Nai"
12a24846df32443781fab09e,Ốc Thiên Nhiên - Bình Giã,13049,Diner,10.399077,107.11643,"1003 Bình Giã, Bà Rịa - Vũng Tàu"
3a90b46bae3b47c07fb5aecd,Nhung Bakery,13002,Bakery,10.414302,106.971449,"4G Đào Cử, Cần Giờ, TP. Hồ Chí Minh"
4fdb3da3e4b0d726271fae5b,Súp cua nhà thiếu nhi,13382,Snack Place,10.53776,106.40882,
cab86b2c67b34ae619a8454d,Ngân Hàng Á Châu,11045,Bank,10.664915,106.569629,"A11/11 Ấp 1, Bình Chánh, Hồ Chí Minh"
53c4c472498e4a41986e42ca,Bamboo Sushi,13263,Japanese Restaurant,10.797012,106.688064,"104 Cù Lao, Thành phố Hồ Chí Minh, Ho Chi Minh City"
ac57df9595c142785a351958,Phúc Lộc Thọ,13049,Diner,10.962447,106.898858,"1/56 Khu phố 9, Biên Hòa, Đồng Nai"
4d5542ce96ed548186a50670,Darling,10000,Arts and Entertainment,10.351318,107.073132,
4d84374cf9f3a1cda5d2b164,Amy Spa,11073,Spa,10.958517,106.838486,"254A, Phạm Văn Thuận, Biên Hòa, Đồng Nai"
4ec7101877c8be49222dddcb,Kia Bình Tân,17006,Car Dealership,10.743217,106.621985,"309 Kinh Dương Vương, An Lạc, Bình Tân, Hồ Chí Minh, Việt Nam"
382796fd4c194f25d66c1cdf,Best Food Co. Ltd,11056,Food and Beverage Service,10.960321,106.482891,"Northwest Industrial Zone, Cay Sop Hamlet, Lot A2"
5130acf1e4b0f82ce18d9337,Massage Parlour TL769,11073,Spa,10.766424,106.96128,
4e99708cd22d3f4f88fb441b,Circle K 24/24,17029,Convenience Store,10.365582,107.076199,
798d5298e95446374463a203,"Mienhua Precision Mechanical Co., Ltd",17023,Computers and Electronics Retail,10.56075,106.649843,"High Way 1, Khanh Hau Village, Tan An Town, Long An, Long An"
4fae069de4b03338fabfd88e,Cháo Vịt Út Be,13049,Diner,10.692883,106.703565,"237 Lê Văn Lương, Nhà Bè, Hồ Chí Minh"
4f8cdf6ee4b05426eeed4b6e,Bot chien Le Duong,13072,Asian Restaurant,10.728804,106.624022,160 An Duong Vuong
